"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"PractitionerRole.organization","PractitionerRole.organization","","","",0,1,"Y","","Y","Reference {[]} {[CanonicalType[http://interopsante.org/fhir/StructureDefinition/FrOrganization]]}
","Référence vers l’EG ou EJ de rattachement de la situation d’exercice (Organization)","The organization where the Practitioner performs the roles associated.","Synonyme : idNat_Strcut","","","","","","","","",,,,,"",,,,"PractitionerRole.organization",0,1,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ref-1:SHALL have a contained resource if a local reference is provided {reference.startsWith('#').not() or (reference.substring(1).trace('url') in %rootResource.contained.id.trace('ids'))}"
"PractitionerRole.code","PractitionerRole.code","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","The role a person plays representing an organization | Rôle (situation d'exercice) du professionnel de santé au sein de l'organisation","The role a person plays representing an organization | Situation d'exercice (Fonction dans le NOS)","A person may have more than one role.","Need to know what authority the practitioner has - what can they do?","","","","","","","",,"required","The role a person plays representing an organization | Rôle (situation d'exercice) du professionnel de santé au sein de l'organisation. Correspond à la notion de Fonction dans le NOS.","http://interopsante.org/fhir/ValueSet/fr-practioner-role-exercice","",,,,"PractitionerRole.code",0,*,"ele-1
",""
"PractitionerRole.code.id","PractitionerRole.code.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PractitionerRole.code.extension","PractitionerRole.code.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PractitionerRole.code.coding","PractitionerRole.code.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,,,,"","value:system}
","",,"open","CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:CategorieProfession","PractitionerRole.code.coding","CategorieProfession","","",0,1,"Y","","Y","Coding {[]} {[]}
","Catégorie professionnelle indiqant si le professionnel exerce sa profession en tant que Militaire, Civil, Fonctionnaire ou Etudiant.","A reference to a code defined by a terminology system.","Synonyme : categorieProfessionnelle","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des catégories professionnelles","https://mos.esante.gouv.fr/NOS/JDV_J89-CategorieProfessionnelle-RASS/FHIR/JDV-J89-CategorieProfessionnelle-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:professionG15","PractitionerRole.code.coding","professionG15","","",0,1,"Y","","Y","Coding {[]} {[]}
","Profession exercée ou future profession de l'étudiant.","A reference to a code defined by a terminology system.","Synonyme : professionSante","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des professions de santé  définies par le code de la santé publique","https://mos.esante.gouv.fr/NOS/JDV_J106-EnsembleProfession-RASS/FHIR/JDV-J106-EnsembleProfession-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:professionR94","PractitionerRole.code.coding","professionR94","","",0,1,"Y","","Y","Coding {[]} {[]}
","Profession du social.","A reference to a code defined by a terminology system.","Synonyme : professionSocial","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des professions du social","https://mos.esante.gouv.fr/NOS/JDV_J106-EnsembleProfession-RASS/FHIR/JDV-J106-EnsembleProfession-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:professionR95","PractitionerRole.code.coding","professionR95","","",0,1,"Y","","Y","Coding {[]} {[]}
","Profession à usage de titre professionnel.","A reference to a code defined by a terminology system.","Synonyme : usagerTitre","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des professions à usage de titre professionnel","https://mos.esante.gouv.fr/NOS/JDV_J106-EnsembleProfession-RASS/FHIR/JDV-J106-EnsembleProfession-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:professionR291","PractitionerRole.code.coding","professionR291","","",0,1,"Y","","Y","Coding {[]} {[]}
","professionnel non membre d'une profession réglementée.","A reference to a code defined by a terminology system.","Synonyme : autreProfession","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste de professionnels non membres d'une profession réglementée","https://mos.esante.gouv.fr/NOS/JDV_J106-EnsembleProfession-RASS/FHIR/JDV-J106-EnsembleProfession-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:genreActivite","PractitionerRole.code.coding","genreActivite","","",0,1,"Y","","Y","Coding {[]} {[]}
","Le genre identifiant une activité qui nécessite l’application de règles de gestion spécifiques.","A reference to a code defined by a terminology system.","Synonyme : genreActivite","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des genres d'activité","https://mos.esante.gouv.fr/NOS/JDV_J94-GenreActivite-RASS/FHIR/JDV-J94-GenreActivite-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:modeExercice","PractitionerRole.code.coding","modeExercice","","",0,1,"Y","","Y","Coding {[]} {[]}
","Le mode d'exercice décrit selon quelle modalité une activité est exercée au regard de l'organisation de la rétribution du professionnel.","A reference to a code defined by a terminology system.","Synonyme : modeExercice","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des modes d'exercice","https://mos.esante.gouv.fr/NOS/JDV_J95-ModeExercice-RASS/FHIR/JDV-J95-ModeExercice-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:typeActiviteLiberale","PractitionerRole.code.coding","typeActiviteLiberale","","",0,1,"Y","","Y","Coding {[]} {[]}
","Type d’activité libérale, par exemple: Cabinet; Secteur privé à l'hôpital.","A reference to a code defined by a terminology system.","Synonyme : typeActiviteLiberale","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des types d’activité","https://mos.esante.gouv.fr/NOS/JDV_J96-TypeActiviteLiberale-RASS/FHIR/JDV-J96-TypeActiviteLiberale-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:statutProfessionnelSSA","PractitionerRole.code.coding","statutProfessionnelSSA","","",0,1,"Y","","Y","Coding {[]} {[]}
","Statut du professionnel du Service de santé des armées.","A reference to a code defined by a terminology system.","Synonyme : statutProfessionnelSSA","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des statuts SSA","https://mos.esante.gouv.fr/NOS/JDV_J97-StatutProfessionnelSSA-RASS/FHIR/JDV-J97-StatutProfessionnelSSA-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:statutHospitalier","PractitionerRole.code.coding","statutHospitalier","","",0,1,"Y","","Y","Coding {[]} {[]}
","Statut hospitalier dans le cas d’une activité exercée en établissement public de santé.","A reference to a code defined by a terminology system.","Synonyme : statutHospitalier","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des statuts hospitaliers","https://mos.esante.gouv.fr/NOS/JDV_J98-StatutHospitalier-RASS/FHIR/JDV-J98-StatutHospitalier-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:fonctionR21","PractitionerRole.code.coding","fonctionR21","","",0,1,"Y","","Y","Coding {[]} {[]}
","Fonction du professionnel au sein de la structure d’exercice.","A reference to a code defined by a terminology system.","Synonyme : role","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des fonctions et rôles","https://mos.esante.gouv.fr/NOS/JDV_J108-EnsembleFonction-RASS/FHIR/JDV-J108-EnsembleFonction-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:fonctionR96","PractitionerRole.code.coding","fonctionR96","","",0,1,"Y","","Y","Coding {[]} {[]}
","Autre fonction du domaine sanitaire exercée par le professionnel au sein de la structure d’exercice.","A reference to a code defined by a terminology system.","Synonyme : role","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des fonctions et rôles","https://mos.esante.gouv.fr/NOS/JDV_J108-EnsembleFonction-RASS/FHIR/JDV-J108-EnsembleFonction-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:fonctionR85","PractitionerRole.code.coding","fonctionR85","","",0,1,"Y","","Y","Coding {[]} {[]}
","Rôle du professionnel dans la prise en charge des patients ou des usagers.","A reference to a code defined by a terminology system.","Synonyme : role","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des rôles","https://mos.esante.gouv.fr/NOS/JDV_J108-EnsembleFonction-RASS/FHIR/JDV-J108-EnsembleFonction-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:metierPharmacienR06","PractitionerRole.code.coding","metierPharmacienR06","","",0,1,"Y","","Y","Coding {[]} {[]}
","Section du tableau de l’Ordre des pharmaciens (CNOP).","A reference to a code defined by a terminology system.","Synonyme : sectionOrdrePharmacien","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des sections du tableau CNOP","https://mos.esante.gouv.fr/NOS/JDV_J73-MetierPharmacien-RASS/FHIR/JDV-J73-MetierPharmacien-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.coding:metierPharmacienG05","PractitionerRole.code.coding","metierPharmacienG05","","",0,1,"Y","","Y","Coding {[]} {[]}
","Sous-section ou à défaut section du tableau de l’Ordre des pharmaciens (CNOP).","A reference to a code defined by a terminology system.","Synonyme : sousSectionOrdrePharmacien","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","Liste des sous-sections du tableau CNOP","https://mos.esante.gouv.fr/NOS/JDV_J73-MetierPharmacien-RASS/FHIR/JDV-J73-MetierPharmacien-RASS","",,,,"CodeableConcept.coding",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.code.text","PractitionerRole.code.text","","","",0,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty","PractitionerRole.specialty","","","",0,*,"","","Y","CodeableConcept {[CanonicalType[https://interop.esante.gouv.fr/ig/fhir/annuaire/StructureDefinition/as-codeableconcept-timed]]} {[]}
","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Not all terminology uses fit this general pattern. In some cases, models should not use CodeableConcept and use Coding directly and provide their own structure for managing text, codings, translations and the relationship between elements and pre- and post-coordination.","","","","","","","","",,"required","Specific specialty associated with the agency.","http://interopsante.org/fhir/ValueSet/fr-practitioner-specialty","","value:coding.system}
","Slicing pour séparer savoir-faire et attribution particulière",,"open","PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:attributionParticuliere","PractitionerRole.specialty","attributionParticuliere","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Activité ponctuelle du professionnel de type expertise.","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : attributionParticuliere","","","","","","","","",,"required","","https://mos.esante.gouv.fr/NOS/JDV_J90-AttributionParticuliere-RASS/FHIR/JDV-J90-AttributionParticuliere-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:savoirFaireR38","PractitionerRole.specialty","savoirFaireR38","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Spécialité ordinale  reconnue par une autorité d'enregistrement (Ordre ou SSA).","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : specialite","","","","","","","","",,"required","Liste des spécialités ordinales","https://mos.esante.gouv.fr/NOS/JDV_J107-EnsembleSavoirFaire-RASS/FHIR/JDV-J107-EnsembleSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:savoirFaireR39","PractitionerRole.specialty","savoirFaireR39","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Compétence acquise par le professionnel.","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : competence","","","","","","","","",,"required","Liste des compétences","https://mos.esante.gouv.fr/NOS/JDV_J107-EnsembleSavoirFaire-RASS/FHIR/JDV-J107-EnsembleSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:savoirFaireR40","PractitionerRole.specialty","savoirFaireR40","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Compétence exclusive exercée par le professionnel à titre exclusif.","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : competenceExclusive","","","","","","","","",,"required","Liste des compétences exclusives","https://mos.esante.gouv.fr/NOS/JDV_J107-EnsembleSavoirFaire-RASS/FHIR/JDV-J107-EnsembleSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:savoirFaireR42","PractitionerRole.specialty","savoirFaireR42","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Diplôme d'études spécialisées complémentaires (DESC).","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : DESCnonQualifian","","","","","","","","",,"required","Liste des DESC","https://mos.esante.gouv.fr/NOS/JDV_J107-EnsembleSavoirFaire-RASS/FHIR/JDV-J107-EnsembleSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:savoirFaireR43","PractitionerRole.specialty","savoirFaireR43","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Capacité (savoir-faire)d e médecine","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : capaciteSavoirFaire","","","","","","","","",,"required","Liste des capacités","https://mos.esante.gouv.fr/NOS/JDV_J107-EnsembleSavoirFaire-RASS/FHIR/JDV-J107-EnsembleSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:savoirFaireR44","PractitionerRole.specialty","savoirFaireR44","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Qualification de praticien adjoint contractuel.","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : qualificationPAC","","","","","","","","",,"required","Liste des qualifications","https://mos.esante.gouv.fr/NOS/JDV_J107-EnsembleSavoirFaire-RASS/FHIR/JDV-J107-EnsembleSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:savoirFaireR45","PractitionerRole.specialty","savoirFaireR45","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Fonction qualifiée.","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : fonctionQualifiee","","","","","","","","",,"required","Liste des fonctions qualifiées","https://mos.esante.gouv.fr/NOS/JDV_J107-EnsembleSavoirFaire-RASS/FHIR/JDV-J107-EnsembleSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:savoirFaireR97","PractitionerRole.specialty","savoirFaireR97","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Droit d'exercice complémentaire.","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : droitExerciceComplementaire","","","","","","","","",,"required","Liste des droits d'exercice complémentaires","https://mos.esante.gouv.fr/NOS/JDV_J107-EnsembleSavoirFaire-RASS/FHIR/JDV-J107-EnsembleSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:savoirFaireG13","PractitionerRole.specialty","savoirFaireG13","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Orientation particulière.","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : orientationParticuliere","","","","","","","","",,"required","Liste des orientations particulières","https://mos.esante.gouv.fr/NOS/JDV_J107-EnsembleSavoirFaire-RASS/FHIR/JDV-J107-EnsembleSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.specialty:typeSavoirFaire","PractitionerRole.specialty","typeSavoirFaire","","",0,*,"Y","","Y","CodeableConcept {[]} {[]}
","Le type de savoir-faire (qualifications/autres attributions).","Specific specialty associated with the agency | spécialité du professionnel de santé au sein de l'organisation.","Synonyme : typeSavoirFaire","","","","","","","","",,"required","Liste des types de savoir-faire","https://mos.esante.gouv.fr/NOS/JDV_J91-TypeSavoirFaire-RASS/FHIR/JDV-J91-TypeSavoirFaire-RASS","",,,,"PractitionerRole.specialty",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.location","PractitionerRole.location","","","",0,0,"Y","","Y","Reference {[]} {[CanonicalType[http://interopsante.org/fhir/StructureDefinition/FrLocation]]}
","Référence vers la location dans PractitionerRole.contained représentant les coordonnées de l'activité.","The location(s) at which this practitioner provides care.","idLocation","","","","","","","","",,,,,"",,,,"PractitionerRole.location",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ref-1:SHALL have a contained resource if a local reference is provided {reference.startsWith('#').not() or (reference.substring(1).trace('url') in %rootResource.contained.id.trace('ids'))}"
"PractitionerRole.healthcareService","PractitionerRole.healthcareService","","","",0,0,"Y","","","Reference {[]} {[CanonicalType[http://interopsante.org/fhir/StructureDefinition/FrHealthcareService]]}
","The list of healthcare services that this worker provides for this role's Organization/Location(s)","The list of healthcare services that this worker provides for this role's Organization/Location(s).","References SHALL be a reference to an actual FHIR resource, and SHALL be resolveable (allowing for access control, temporary unavailability, etc.). Resolution can be either by retrieval from the URL, or, where applicable by resource type, by treating an absolute reference as a canonical URL and looking it up in a local registry/repository.","","","","","","","","",,,,,"",,,,"PractitionerRole.healthcareService",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ref-1:SHALL have a contained resource if a local reference is provided {reference.startsWith('#').not() or (reference.substring(1).trace('url') in %rootResource.contained.id.trace('ids'))}"
"PractitionerRole.telecom","PractitionerRole.telecom","","","",0,*,"Y","","Y","ContactPoint {[CanonicalType[http://interopsante.org/fhir/StructureDefinition/FrContactPoint]]} {[]}
","Details of a Technology mediated contact point | Coordonnées électroniques détaillées","Details for all kinds of technology mediated contact points for a person or organization, including telephone, email, etc.","","Often practitioners have a dedicated line for each location (or service) that they work at, and need to be able to define separate contact details for each of these.","","","","","","","",,,,,"","pattern:code}
","",,"closed","PractitionerRole.telecom",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
cpt-2:A system is required if a value is provided. {value.empty() or system.exists()}"
"PractitionerRole.telecom:mailbox-mss","PractitionerRole.telecom","mailbox-mss","","",0,*,"","","","ContactPoint {[CanonicalType[https://interop.esante.gouv.fr/ig/fhir/annuaire/StructureDefinition/as-mailbox-mss]]} {[]}
","BALs MSS de type PER rattachés à l'identifiant du professionnel de santé  ainsi qu'au lieu de sa situation d'exercice.","Details for all kinds of technology mediated contact points for a person or organization, including telephone, email, etc.","Synonyme : BoiteLettreMSS","Often practitioners have a dedicated line for each location (or service) that they work at, and need to be able to define separate contact details for each of these.","","","","","","","",,,,,"",,,,"PractitionerRole.telecom",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
cpt-2:A system is required if a value is provided. {value.empty() or system.exists()}"
"PractitionerRole.availableTime","PractitionerRole.availableTime","","","",0,0,"Y","","","BackboneElement {[]} {[]}
","Times the Service Site is available","A collection of times the practitioner is available or performing this role at the location and/or healthcareservice.","More detailed availability information may be provided in associated Schedule/Slot resources.","","","","","","","","",,,,,"",,,,"PractitionerRole.availableTime",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.availableTime.id","PractitionerRole.availableTime.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"PractitionerRole.availableTime.extension","PractitionerRole.availableTime.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PractitionerRole.availableTime.modifierExtension","PractitionerRole.availableTime.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PractitionerRole.availableTime.daysOfWeek","PractitionerRole.availableTime.daysOfWeek","","","",0,*,"","","","code {[]} {[]}
","mon | tue | wed | thu | fri | sat | sun","Indicates which days of the week are available between the start and end Times.","Note that FHIR strings SHALL NOT exceed 1MB in size","","","","","","","","",,"required","The days of the week.","http://hl7.org/fhir/ValueSet/days-of-week","",,,,"PractitionerRole.availableTime.daysOfWeek",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.availableTime.allDay","PractitionerRole.availableTime.allDay","","","",0,1,"","","","boolean {[]} {[]}
","Always available? e.g. 24 hour service","Is this always available? (hence times are irrelevant) e.g. 24 hour service.","","","","","","","","","",,,,,"",,,,"PractitionerRole.availableTime.allDay",0,1,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.availableTime.availableStartTime","PractitionerRole.availableTime.availableStartTime","","","",0,1,"","","","time {[]} {[]}
","Opening time of day (ignored if allDay = true)","The opening time of day. Note: If the AllDay flag is set, then this time is ignored.","The timezone is expected to be for where this HealthcareService is provided at.","","","","","","","","",,,,,"",,,,"PractitionerRole.availableTime.availableStartTime",0,1,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"PractitionerRole.availableTime.availableEndTime","PractitionerRole.availableTime.availableEndTime","","","",0,1,"","","","time {[]} {[]}
","Closing time of day (ignored if allDay = true)","The closing time of day. Note: If the AllDay flag is set, then this time is ignored.","The timezone is expected to be for where this HealthcareService is provided at.","","","","","","","","",,,,,"",,,,"PractitionerRole.availableTime.availableEndTime",0,1,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
